route,canonical_route,alias_group_size,route_type,source_file,line,block_start_line,aliases
(http|https)://uat-miniapp.bilibili.com/applet,bilibili://smallapp/game/remove,58,unknown,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/kk0.smali,1400,1268,"[""bilibili://smallapp/game/remove"", ""bilibili://smallapp/game/remove/**"", ""bilibili://smallapp/applet"", ""bilibili://smallapp/applet/**"", ""bilibili://smallapp/applet/debug"", ""bilibili://smallapp/applet/debug/**"", ""(http|https)://miniapp.bilibili.com/applet"", ""(http|https)://miniapp.bilibili.com/applet/**"", ""(http|https)://miniapp.bilibili.com/applet/debug"", ""(http|https)://miniapp.bilibili.com/applet/debug/**"", ""(http|https)://mall.bilibili.com/miniapp"", ""(http|https)://mall.bilibili.com/miniapp/**"", ""bilibili://smallapp/game"", ""bilibili://smallapp/game/**"", ""bilibili://smallapp/game/debug"", ""bilibili://smallapp/game/debug/**"", ""(http|https)://miniapp.bilibili.com/game"", ""(http|https)://miniapp.bilibili.com/game/**"", ""(http|https)://miniapp.bilibili.com/game/debug"", ""(http|https)://miniapp.bilibili.com/game/debug/**"", ""(http|https)://mall.bilibili.com/minigame"", ""(http|https)://mall.bilibili.com/minigame/**"", ""bilibili://smallapp/widget"", ""bilibili://smallapp/widget/**"", ""bilibili://smallapp/widget/debug"", ""bilibili://smallapp/widget/debug/**"", ""(http|https)://uat-miniapp.bilibili.com/game"", ""(http|https)://uat-miniapp.bilibili.com/game/**"", ""(http|https)://uat-miniapp.bilibili.com/game/debug"", ""(http|https)://uat-miniapp.bilibili.com/game/debug/**"", ""(http|https)://uat-mall.bilibili.com/minigame"", ""(http|https)://uat-mall.bilibili.com/minigame/**"", ""(http|https)://uat-miniapp.bilibili.com/applet"", ""(http|https)://uat-miniapp.bilibili.com/applet/**"", ""(http|https)://uat-miniapp.bilibili.com/applet/debug"", ""(http|https)://uat-miniapp.bilibili.com/applet/debug/**"", ""(http|https)://uat-mall.bilibili.com/miniapp"", ""(http|https)://uat-mall.bilibili.com/miniapp/**"", ""(http|https)://pre-miniapp.bilibili.com/game"", ""(http|https)://pre-miniapp.bilibili.com/game/**"", ""(http|https)://pre-miniapp.bilibili.com/game/debug"", ""(http|https)://pre-miniapp.bilibili.com/game/debug/**"", ""(http|https)://pre-mall.bilibili.com/minigame"", ""(http|https)://pre-mall.bilibili.com/minigame/**"", ""(http|https)://pre-miniapp.bilibili.com/applet"", ""(http|https)://pre-miniapp.bilibili.com/applet/**"", ""(http|https)://pre-miniapp.bilibili.com/applet/debug"", ""(http|https)://pre-miniapp.bilibili.com/applet/debug/**"", ""(http|https)://pre-mall.bilibili.com/miniapp"", ""(http|https)://pre-mall.bilibili.com/miniapp/**"", ""bilibili://smallapp/appletx"", ""bilibili://smallapp/appletx/**"", ""bilibili://smallapp/appletx/debug"", ""bilibili://smallapp/appletx/debug/**"", ""(http|https)://miniapp.bilibili.com/appletx"", ""(http|https)://miniapp.bilibili.com/appletx/**"", ""(http|https)://miniapp.bilibili.com/appletx/debug"", ""(http|https)://miniapp.bilibili.com/appletx/debug/**""]"
(http|https)://uat-miniapp.bilibili.com/applet/**,bilibili://smallapp/game/remove,58,unknown,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/kk0.smali,1404,1268,"[""bilibili://smallapp/game/remove"", ""bilibili://smallapp/game/remove/**"", ""bilibili://smallapp/applet"", ""bilibili://smallapp/applet/**"", ""bilibili://smallapp/applet/debug"", ""bilibili://smallapp/applet/debug/**"", ""(http|https)://miniapp.bilibili.com/applet"", ""(http|https)://miniapp.bilibili.com/applet/**"", ""(http|https)://miniapp.bilibili.com/applet/debug"", ""(http|https)://miniapp.bilibili.com/applet/debug/**"", ""(http|https)://mall.bilibili.com/miniapp"", ""(http|https)://mall.bilibili.com/miniapp/**"", ""bilibili://smallapp/game"", ""bilibili://smallapp/game/**"", ""bilibili://smallapp/game/debug"", ""bilibili://smallapp/game/debug/**"", ""(http|https)://miniapp.bilibili.com/game"", ""(http|https)://miniapp.bilibili.com/game/**"", ""(http|https)://miniapp.bilibili.com/game/debug"", ""(http|https)://miniapp.bilibili.com/game/debug/**"", ""(http|https)://mall.bilibili.com/minigame"", ""(http|https)://mall.bilibili.com/minigame/**"", ""bilibili://smallapp/widget"", ""bilibili://smallapp/widget/**"", ""bilibili://smallapp/widget/debug"", ""bilibili://smallapp/widget/debug/**"", ""(http|https)://uat-miniapp.bilibili.com/game"", ""(http|https)://uat-miniapp.bilibili.com/game/**"", ""(http|https)://uat-miniapp.bilibili.com/game/debug"", ""(http|https)://uat-miniapp.bilibili.com/game/debug/**"", ""(http|https)://uat-mall.bilibili.com/minigame"", ""(http|https)://uat-mall.bilibili.com/minigame/**"", ""(http|https)://uat-miniapp.bilibili.com/applet"", ""(http|https)://uat-miniapp.bilibili.com/applet/**"", ""(http|https)://uat-miniapp.bilibili.com/applet/debug"", ""(http|https)://uat-miniapp.bilibili.com/applet/debug/**"", ""(http|https)://uat-mall.bilibili.com/miniapp"", ""(http|https)://uat-mall.bilibili.com/miniapp/**"", ""(http|https)://pre-miniapp.bilibili.com/game"", ""(http|https)://pre-miniapp.bilibili.com/game/**"", ""(http|https)://pre-miniapp.bilibili.com/game/debug"", ""(http|https)://pre-miniapp.bilibili.com/game/debug/**"", ""(http|https)://pre-mall.bilibili.com/minigame"", ""(http|https)://pre-mall.bilibili.com/minigame/**"", ""(http|https)://pre-miniapp.bilibili.com/applet"", ""(http|https)://pre-miniapp.bilibili.com/applet/**"", ""(http|https)://pre-miniapp.bilibili.com/applet/debug"", ""(http|https)://pre-miniapp.bilibili.com/applet/debug/**"", ""(http|https)://pre-mall.bilibili.com/miniapp"", ""(http|https)://pre-mall.bilibili.com/miniapp/**"", ""bilibili://smallapp/appletx"", ""bilibili://smallapp/appletx/**"", ""bilibili://smallapp/appletx/debug"", ""bilibili://smallapp/appletx/debug/**"", ""(http|https)://miniapp.bilibili.com/appletx"", ""(http|https)://miniapp.bilibili.com/appletx/**"", ""(http|https)://miniapp.bilibili.com/appletx/debug"", ""(http|https)://miniapp.bilibili.com/appletx/debug/**""]"
(http|https)://uat-miniapp.bilibili.com/applet/debug,bilibili://smallapp/game/remove,58,unknown,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/kk0.smali,1408,1268,"[""bilibili://smallapp/game/remove"", ""bilibili://smallapp/game/remove/**"", ""bilibili://smallapp/applet"", ""bilibili://smallapp/applet/**"", ""bilibili://smallapp/applet/debug"", ""bilibili://smallapp/applet/debug/**"", ""(http|https)://miniapp.bilibili.com/applet"", ""(http|https)://miniapp.bilibili.com/applet/**"", ""(http|https)://miniapp.bilibili.com/applet/debug"", ""(http|https)://miniapp.bilibili.com/applet/debug/**"", ""(http|https)://mall.bilibili.com/miniapp"", ""(http|https)://mall.bilibili.com/miniapp/**"", ""bilibili://smallapp/game"", ""bilibili://smallapp/game/**"", ""bilibili://smallapp/game/debug"", ""bilibili://smallapp/game/debug/**"", ""(http|https)://miniapp.bilibili.com/game"", ""(http|https)://miniapp.bilibili.com/game/**"", ""(http|https)://miniapp.bilibili.com/game/debug"", ""(http|https)://miniapp.bilibili.com/game/debug/**"", ""(http|https)://mall.bilibili.com/minigame"", ""(http|https)://mall.bilibili.com/minigame/**"", ""bilibili://smallapp/widget"", ""bilibili://smallapp/widget/**"", ""bilibili://smallapp/widget/debug"", ""bilibili://smallapp/widget/debug/**"", ""(http|https)://uat-miniapp.bilibili.com/game"", ""(http|https)://uat-miniapp.bilibili.com/game/**"", ""(http|https)://uat-miniapp.bilibili.com/game/debug"", ""(http|https)://uat-miniapp.bilibili.com/game/debug/**"", ""(http|https)://uat-mall.bilibili.com/minigame"", ""(http|https)://uat-mall.bilibili.com/minigame/**"", ""(http|https)://uat-miniapp.bilibili.com/applet"", ""(http|https)://uat-miniapp.bilibili.com/applet/**"", ""(http|https)://uat-miniapp.bilibili.com/applet/debug"", ""(http|https)://uat-miniapp.bilibili.com/applet/debug/**"", ""(http|https)://uat-mall.bilibili.com/miniapp"", ""(http|https)://uat-mall.bilibili.com/miniapp/**"", ""(http|https)://pre-miniapp.bilibili.com/game"", ""(http|https)://pre-miniapp.bilibili.com/game/**"", ""(http|https)://pre-miniapp.bilibili.com/game/debug"", ""(http|https)://pre-miniapp.bilibili.com/game/debug/**"", ""(http|https)://pre-mall.bilibili.com/minigame"", ""(http|https)://pre-mall.bilibili.com/minigame/**"", ""(http|https)://pre-miniapp.bilibili.com/applet"", ""(http|https)://pre-miniapp.bilibili.com/applet/**"", ""(http|https)://pre-miniapp.bilibili.com/applet/debug"", ""(http|https)://pre-miniapp.bilibili.com/applet/debug/**"", ""(http|https)://pre-mall.bilibili.com/miniapp"", ""(http|https)://pre-mall.bilibili.com/miniapp/**"", ""bilibili://smallapp/appletx"", ""bilibili://smallapp/appletx/**"", ""bilibili://smallapp/appletx/debug"", ""bilibili://smallapp/appletx/debug/**"", ""(http|https)://miniapp.bilibili.com/appletx"", ""(http|https)://miniapp.bilibili.com/appletx/**"", ""(http|https)://miniapp.bilibili.com/appletx/debug"", ""(http|https)://miniapp.bilibili.com/appletx/debug/**""]"
(http|https)://uat-miniapp.bilibili.com/applet/debug/**,bilibili://smallapp/game/remove,58,unknown,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/kk0.smali,1412,1268,"[""bilibili://smallapp/game/remove"", ""bilibili://smallapp/game/remove/**"", ""bilibili://smallapp/applet"", ""bilibili://smallapp/applet/**"", ""bilibili://smallapp/applet/debug"", ""bilibili://smallapp/applet/debug/**"", ""(http|https)://miniapp.bilibili.com/applet"", ""(http|https)://miniapp.bilibili.com/applet/**"", ""(http|https)://miniapp.bilibili.com/applet/debug"", ""(http|https)://miniapp.bilibili.com/applet/debug/**"", ""(http|https)://mall.bilibili.com/miniapp"", ""(http|https)://mall.bilibili.com/miniapp/**"", ""bilibili://smallapp/game"", ""bilibili://smallapp/game/**"", ""bilibili://smallapp/game/debug"", ""bilibili://smallapp/game/debug/**"", ""(http|https)://miniapp.bilibili.com/game"", ""(http|https)://miniapp.bilibili.com/game/**"", ""(http|https)://miniapp.bilibili.com/game/debug"", ""(http|https)://miniapp.bilibili.com/game/debug/**"", ""(http|https)://mall.bilibili.com/minigame"", ""(http|https)://mall.bilibili.com/minigame/**"", ""bilibili://smallapp/widget"", ""bilibili://smallapp/widget/**"", ""bilibili://smallapp/widget/debug"", ""bilibili://smallapp/widget/debug/**"", ""(http|https)://uat-miniapp.bilibili.com/game"", ""(http|https)://uat-miniapp.bilibili.com/game/**"", ""(http|https)://uat-miniapp.bilibili.com/game/debug"", ""(http|https)://uat-miniapp.bilibili.com/game/debug/**"", ""(http|https)://uat-mall.bilibili.com/minigame"", ""(http|https)://uat-mall.bilibili.com/minigame/**"", ""(http|https)://uat-miniapp.bilibili.com/applet"", ""(http|https)://uat-miniapp.bilibili.com/applet/**"", ""(http|https)://uat-miniapp.bilibili.com/applet/debug"", ""(http|https)://uat-miniapp.bilibili.com/applet/debug/**"", ""(http|https)://uat-mall.bilibili.com/miniapp"", ""(http|https)://uat-mall.bilibili.com/miniapp/**"", ""(http|https)://pre-miniapp.bilibili.com/game"", ""(http|https)://pre-miniapp.bilibili.com/game/**"", ""(http|https)://pre-miniapp.bilibili.com/game/debug"", ""(http|https)://pre-miniapp.bilibili.com/game/debug/**"", ""(http|https)://pre-mall.bilibili.com/minigame"", ""(http|https)://pre-mall.bilibili.com/minigame/**"", ""(http|https)://pre-miniapp.bilibili.com/applet"", ""(http|https)://pre-miniapp.bilibili.com/applet/**"", ""(http|https)://pre-miniapp.bilibili.com/applet/debug"", ""(http|https)://pre-miniapp.bilibili.com/applet/debug/**"", ""(http|https)://pre-mall.bilibili.com/miniapp"", ""(http|https)://pre-mall.bilibili.com/miniapp/**"", ""bilibili://smallapp/appletx"", ""bilibili://smallapp/appletx/**"", ""bilibili://smallapp/appletx/debug"", ""bilibili://smallapp/appletx/debug/**"", ""(http|https)://miniapp.bilibili.com/appletx"", ""(http|https)://miniapp.bilibili.com/appletx/**"", ""(http|https)://miniapp.bilibili.com/appletx/debug"", ""(http|https)://miniapp.bilibili.com/appletx/debug/**""]"
(http|https)://uat-miniapp.bilibili.com/applet/{small_app_clientId}/company,(http|https)://uat-miniapp.bilibili.com/feedback/game/list/{small_app_clientId},15,unknown,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/kk0.smali,1057,1013,"[""(http|https)://uat-miniapp.bilibili.com/feedback/game/list/{small_app_clientId}"", ""bilibili://smallapp/browser"", ""bilibili://smallapp/applet/{small_app_clientId}/company"", ""(http|https)://miniapp.bilibili.com/applet/{small_app_clientId}/company"", ""(http|https)://mall.bilibili.com/miniapp/{small_app_clientId}/company"", ""bilibili://smallapp/game/{small_app_clientId}/company"", ""(http|https)://miniapp.bilibili.com/game/{small_app_clientId}/company"", ""(http|https)://mall.bilibili.com/game/{small_app_clientId}/company"", ""(http|https)://miniapp.bilibili.com/feedback/applet/list/{small_app_clientId}"", ""(http|https)://miniapp.bilibili.com/feedback/game/list/{small_app_clientId}"", ""(http|https)://uat-miniapp.bilibili.com/applet/{small_app_clientId}/company"", ""(http|https)://uat-mall.bilibili.com/miniapp/{small_app_clientId}/company"", ""(http|https)://uat-miniapp.bilibili.com/game/{small_app_clientId}/company"", ""(http|https)://uat-mall.bilibili.com/game/{small_app_clientId}/company"", ""(http|https)://uat-miniapp.bilibili.com/feedback/applet/list/{small_app_clientId}""]"
(http|https)://uat-miniapp.bilibili.com/feedback/applet/list/{small_app_clientId},(http|https)://uat-miniapp.bilibili.com/feedback/game/list/{small_app_clientId},15,unknown,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/kk0.smali,1073,1013,"[""(http|https)://uat-miniapp.bilibili.com/feedback/game/list/{small_app_clientId}"", ""bilibili://smallapp/browser"", ""bilibili://smallapp/applet/{small_app_clientId}/company"", ""(http|https)://miniapp.bilibili.com/applet/{small_app_clientId}/company"", ""(http|https)://mall.bilibili.com/miniapp/{small_app_clientId}/company"", ""bilibili://smallapp/game/{small_app_clientId}/company"", ""(http|https)://miniapp.bilibili.com/game/{small_app_clientId}/company"", ""(http|https)://mall.bilibili.com/game/{small_app_clientId}/company"", ""(http|https)://miniapp.bilibili.com/feedback/applet/list/{small_app_clientId}"", ""(http|https)://miniapp.bilibili.com/feedback/game/list/{small_app_clientId}"", ""(http|https)://uat-miniapp.bilibili.com/applet/{small_app_clientId}/company"", ""(http|https)://uat-mall.bilibili.com/miniapp/{small_app_clientId}/company"", ""(http|https)://uat-miniapp.bilibili.com/game/{small_app_clientId}/company"", ""(http|https)://uat-mall.bilibili.com/game/{small_app_clientId}/company"", ""(http|https)://uat-miniapp.bilibili.com/feedback/applet/list/{small_app_clientId}""]"
(http|https)://uat-miniapp.bilibili.com/feedback/game/list/{small_app_clientId},(http|https)://uat-miniapp.bilibili.com/feedback/game/list/{small_app_clientId},15,unknown,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/kk0.smali,1017,1013,"[""(http|https)://uat-miniapp.bilibili.com/feedback/game/list/{small_app_clientId}"", ""bilibili://smallapp/browser"", ""bilibili://smallapp/applet/{small_app_clientId}/company"", ""(http|https)://miniapp.bilibili.com/applet/{small_app_clientId}/company"", ""(http|https)://mall.bilibili.com/miniapp/{small_app_clientId}/company"", ""bilibili://smallapp/game/{small_app_clientId}/company"", ""(http|https)://miniapp.bilibili.com/game/{small_app_clientId}/company"", ""(http|https)://mall.bilibili.com/game/{small_app_clientId}/company"", ""(http|https)://miniapp.bilibili.com/feedback/applet/list/{small_app_clientId}"", ""(http|https)://miniapp.bilibili.com/feedback/game/list/{small_app_clientId}"", ""(http|https)://uat-miniapp.bilibili.com/applet/{small_app_clientId}/company"", ""(http|https)://uat-mall.bilibili.com/miniapp/{small_app_clientId}/company"", ""(http|https)://uat-miniapp.bilibili.com/game/{small_app_clientId}/company"", ""(http|https)://uat-mall.bilibili.com/game/{small_app_clientId}/company"", ""(http|https)://uat-miniapp.bilibili.com/feedback/applet/list/{small_app_clientId}""]"
(http|https)://uat-miniapp.bilibili.com/game,bilibili://smallapp/game/remove,58,unknown,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/kk0.smali,1376,1268,"[""bilibili://smallapp/game/remove"", ""bilibili://smallapp/game/remove/**"", ""bilibili://smallapp/applet"", ""bilibili://smallapp/applet/**"", ""bilibili://smallapp/applet/debug"", ""bilibili://smallapp/applet/debug/**"", ""(http|https)://miniapp.bilibili.com/applet"", ""(http|https)://miniapp.bilibili.com/applet/**"", ""(http|https)://miniapp.bilibili.com/applet/debug"", ""(http|https)://miniapp.bilibili.com/applet/debug/**"", ""(http|https)://mall.bilibili.com/miniapp"", ""(http|https)://mall.bilibili.com/miniapp/**"", ""bilibili://smallapp/game"", ""bilibili://smallapp/game/**"", ""bilibili://smallapp/game/debug"", ""bilibili://smallapp/game/debug/**"", ""(http|https)://miniapp.bilibili.com/game"", ""(http|https)://miniapp.bilibili.com/game/**"", ""(http|https)://miniapp.bilibili.com/game/debug"", ""(http|https)://miniapp.bilibili.com/game/debug/**"", ""(http|https)://mall.bilibili.com/minigame"", ""(http|https)://mall.bilibili.com/minigame/**"", ""bilibili://smallapp/widget"", ""bilibili://smallapp/widget/**"", ""bilibili://smallapp/widget/debug"", ""bilibili://smallapp/widget/debug/**"", ""(http|https)://uat-miniapp.bilibili.com/game"", ""(http|https)://uat-miniapp.bilibili.com/game/**"", ""(http|https)://uat-miniapp.bilibili.com/game/debug"", ""(http|https)://uat-miniapp.bilibili.com/game/debug/**"", ""(http|https)://uat-mall.bilibili.com/minigame"", ""(http|https)://uat-mall.bilibili.com/minigame/**"", ""(http|https)://uat-miniapp.bilibili.com/applet"", ""(http|https)://uat-miniapp.bilibili.com/applet/**"", ""(http|https)://uat-miniapp.bilibili.com/applet/debug"", ""(http|https)://uat-miniapp.bilibili.com/applet/debug/**"", ""(http|https)://uat-mall.bilibili.com/miniapp"", ""(http|https)://uat-mall.bilibili.com/miniapp/**"", ""(http|https)://pre-miniapp.bilibili.com/game"", ""(http|https)://pre-miniapp.bilibili.com/game/**"", ""(http|https)://pre-miniapp.bilibili.com/game/debug"", ""(http|https)://pre-miniapp.bilibili.com/game/debug/**"", ""(http|https)://pre-mall.bilibili.com/minigame"", ""(http|https)://pre-mall.bilibili.com/minigame/**"", ""(http|https)://pre-miniapp.bilibili.com/applet"", ""(http|https)://pre-miniapp.bilibili.com/applet/**"", ""(http|https)://pre-miniapp.bilibili.com/applet/debug"", ""(http|https)://pre-miniapp.bilibili.com/applet/debug/**"", ""(http|https)://pre-mall.bilibili.com/miniapp"", ""(http|https)://pre-mall.bilibili.com/miniapp/**"", ""bilibili://smallapp/appletx"", ""bilibili://smallapp/appletx/**"", ""bilibili://smallapp/appletx/debug"", ""bilibili://smallapp/appletx/debug/**"", ""(http|https)://miniapp.bilibili.com/appletx"", ""(http|https)://miniapp.bilibili.com/appletx/**"", ""(http|https)://miniapp.bilibili.com/appletx/debug"", ""(http|https)://miniapp.bilibili.com/appletx/debug/**""]"
(http|https)://uat-miniapp.bilibili.com/game/**,bilibili://smallapp/game/remove,58,unknown,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/kk0.smali,1380,1268,"[""bilibili://smallapp/game/remove"", ""bilibili://smallapp/game/remove/**"", ""bilibili://smallapp/applet"", ""bilibili://smallapp/applet/**"", ""bilibili://smallapp/applet/debug"", ""bilibili://smallapp/applet/debug/**"", ""(http|https)://miniapp.bilibili.com/applet"", ""(http|https)://miniapp.bilibili.com/applet/**"", ""(http|https)://miniapp.bilibili.com/applet/debug"", ""(http|https)://miniapp.bilibili.com/applet/debug/**"", ""(http|https)://mall.bilibili.com/miniapp"", ""(http|https)://mall.bilibili.com/miniapp/**"", ""bilibili://smallapp/game"", ""bilibili://smallapp/game/**"", ""bilibili://smallapp/game/debug"", ""bilibili://smallapp/game/debug/**"", ""(http|https)://miniapp.bilibili.com/game"", ""(http|https)://miniapp.bilibili.com/game/**"", ""(http|https)://miniapp.bilibili.com/game/debug"", ""(http|https)://miniapp.bilibili.com/game/debug/**"", ""(http|https)://mall.bilibili.com/minigame"", ""(http|https)://mall.bilibili.com/minigame/**"", ""bilibili://smallapp/widget"", ""bilibili://smallapp/widget/**"", ""bilibili://smallapp/widget/debug"", ""bilibili://smallapp/widget/debug/**"", ""(http|https)://uat-miniapp.bilibili.com/game"", ""(http|https)://uat-miniapp.bilibili.com/game/**"", ""(http|https)://uat-miniapp.bilibili.com/game/debug"", ""(http|https)://uat-miniapp.bilibili.com/game/debug/**"", ""(http|https)://uat-mall.bilibili.com/minigame"", ""(http|https)://uat-mall.bilibili.com/minigame/**"", ""(http|https)://uat-miniapp.bilibili.com/applet"", ""(http|https)://uat-miniapp.bilibili.com/applet/**"", ""(http|https)://uat-miniapp.bilibili.com/applet/debug"", ""(http|https)://uat-miniapp.bilibili.com/applet/debug/**"", ""(http|https)://uat-mall.bilibili.com/miniapp"", ""(http|https)://uat-mall.bilibili.com/miniapp/**"", ""(http|https)://pre-miniapp.bilibili.com/game"", ""(http|https)://pre-miniapp.bilibili.com/game/**"", ""(http|https)://pre-miniapp.bilibili.com/game/debug"", ""(http|https)://pre-miniapp.bilibili.com/game/debug/**"", ""(http|https)://pre-mall.bilibili.com/minigame"", ""(http|https)://pre-mall.bilibili.com/minigame/**"", ""(http|https)://pre-miniapp.bilibili.com/applet"", ""(http|https)://pre-miniapp.bilibili.com/applet/**"", ""(http|https)://pre-miniapp.bilibili.com/applet/debug"", ""(http|https)://pre-miniapp.bilibili.com/applet/debug/**"", ""(http|https)://pre-mall.bilibili.com/miniapp"", ""(http|https)://pre-mall.bilibili.com/miniapp/**"", ""bilibili://smallapp/appletx"", ""bilibili://smallapp/appletx/**"", ""bilibili://smallapp/appletx/debug"", ""bilibili://smallapp/appletx/debug/**"", ""(http|https)://miniapp.bilibili.com/appletx"", ""(http|https)://miniapp.bilibili.com/appletx/**"", ""(http|https)://miniapp.bilibili.com/appletx/debug"", ""(http|https)://miniapp.bilibili.com/appletx/debug/**""]"
(http|https)://uat-miniapp.bilibili.com/game/debug,bilibili://smallapp/game/remove,58,unknown,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/kk0.smali,1384,1268,"[""bilibili://smallapp/game/remove"", ""bilibili://smallapp/game/remove/**"", ""bilibili://smallapp/applet"", ""bilibili://smallapp/applet/**"", ""bilibili://smallapp/applet/debug"", ""bilibili://smallapp/applet/debug/**"", ""(http|https)://miniapp.bilibili.com/applet"", ""(http|https)://miniapp.bilibili.com/applet/**"", ""(http|https)://miniapp.bilibili.com/applet/debug"", ""(http|https)://miniapp.bilibili.com/applet/debug/**"", ""(http|https)://mall.bilibili.com/miniapp"", ""(http|https)://mall.bilibili.com/miniapp/**"", ""bilibili://smallapp/game"", ""bilibili://smallapp/game/**"", ""bilibili://smallapp/game/debug"", ""bilibili://smallapp/game/debug/**"", ""(http|https)://miniapp.bilibili.com/game"", ""(http|https)://miniapp.bilibili.com/game/**"", ""(http|https)://miniapp.bilibili.com/game/debug"", ""(http|https)://miniapp.bilibili.com/game/debug/**"", ""(http|https)://mall.bilibili.com/minigame"", ""(http|https)://mall.bilibili.com/minigame/**"", ""bilibili://smallapp/widget"", ""bilibili://smallapp/widget/**"", ""bilibili://smallapp/widget/debug"", ""bilibili://smallapp/widget/debug/**"", ""(http|https)://uat-miniapp.bilibili.com/game"", ""(http|https)://uat-miniapp.bilibili.com/game/**"", ""(http|https)://uat-miniapp.bilibili.com/game/debug"", ""(http|https)://uat-miniapp.bilibili.com/game/debug/**"", ""(http|https)://uat-mall.bilibili.com/minigame"", ""(http|https)://uat-mall.bilibili.com/minigame/**"", ""(http|https)://uat-miniapp.bilibili.com/applet"", ""(http|https)://uat-miniapp.bilibili.com/applet/**"", ""(http|https)://uat-miniapp.bilibili.com/applet/debug"", ""(http|https)://uat-miniapp.bilibili.com/applet/debug/**"", ""(http|https)://uat-mall.bilibili.com/miniapp"", ""(http|https)://uat-mall.bilibili.com/miniapp/**"", ""(http|https)://pre-miniapp.bilibili.com/game"", ""(http|https)://pre-miniapp.bilibili.com/game/**"", ""(http|https)://pre-miniapp.bilibili.com/game/debug"", ""(http|https)://pre-miniapp.bilibili.com/game/debug/**"", ""(http|https)://pre-mall.bilibili.com/minigame"", ""(http|https)://pre-mall.bilibili.com/minigame/**"", ""(http|https)://pre-miniapp.bilibili.com/applet"", ""(http|https)://pre-miniapp.bilibili.com/applet/**"", ""(http|https)://pre-miniapp.bilibili.com/applet/debug"", ""(http|https)://pre-miniapp.bilibili.com/applet/debug/**"", ""(http|https)://pre-mall.bilibili.com/miniapp"", ""(http|https)://pre-mall.bilibili.com/miniapp/**"", ""bilibili://smallapp/appletx"", ""bilibili://smallapp/appletx/**"", ""bilibili://smallapp/appletx/debug"", ""bilibili://smallapp/appletx/debug/**"", ""(http|https)://miniapp.bilibili.com/appletx"", ""(http|https)://miniapp.bilibili.com/appletx/**"", ""(http|https)://miniapp.bilibili.com/appletx/debug"", ""(http|https)://miniapp.bilibili.com/appletx/debug/**""]"
